source;target;layer;timestamp
adelethorens;bastiengirod;retweets;2015-05-13
adelethorens;bglaettli;retweets;2015-05-13
adelethorens;bastiengirod;retweets;2015-05-13
adelethorens;bglaettli;retweets;2015-05-13
adelethorens;bastiengirod;retweets;2015-05-12
adelethorens;bastiengirod;favorites;2015-05-12
adelethorens;bglaettli;retweets;2015-05-12
adelethorens;bastiengirod;favorites;2015-05-12
adelethorens;bastiengirod;retweets;2015-05-11
adelethorens;jcschwaab;retweets;2015-05-11
adelethorens;RobertCramer_GE;retweets;2015-05-10
adelethorens;alinetrede;retweets;2015-05-10
adelethorens;ManuelTornare;retweets;2015-05-10
adelethorens;ChristaMarkwald;retweets;2015-05-10
adelethorens;RegulaRytz;retweets;2015-05-10
adelethorens;RegulaRytz;retweets;2015-05-10
adelethorens;RobertCramer_GE;retweets;2015-05-09
adelethorens;RobertCramer_GE;retweets;2015-05-09
adelethorens;RobertCramer_GE;retweets;2015-05-09
adelethorens;RegulaRytz;retweets;2015-05-08
adelethorens;adelethorens;favorites;2015-05-07
adelethorens;NordmannRoger;retweets;2015-05-06
adelethorens;bastiengirod;favorites;2015-05-06
adelethorens;CarloSommaruga;retweets;2015-05-06
adelethorens;bglaettli;retweets;2015-05-05
adelethorens;I_Chevalley;retweets;2015-05-05
adelethorens;RobertCramer_GE;retweets;2015-05-04
adelethorens;NordmannRoger;retweets;2015-05-04
adelethorens;bastiengirod;retweets;2015-05-04
adelethorens;MullerAltermatt;retweets;2015-05-04
adelethorens;RobertCramer_GE;retweets;2015-05-01
adelethorens;RobertCramer_GE;retweets;2015-05-01
adelethorens;RegulaRytz;retweets;2015-05-01
adelethorens;bastiengirod;retweets;2015-04-30
adelethorens;NordmannRoger;retweets;2015-04-30
adelethorens;NordmannRoger;retweets;2015-04-30
adelethorens;RegulaRytz;favorites;2015-04-28
adelethorens;adelethorens;favorites;2015-04-28
adelethorens;RegulaRytz;favorites;2015-04-28
